Year,Week,cnt_ArrDelay,cnt_DepDelay,cnt_AllFlights,% ArrDelay>5,% ArrDelay>10,% ArrDelay>20,% ArrDelay>30,% ArrDelay>45,% ArrDelay>60,% ArrDelay>90,% ArrDelay>120,% DepDelay>5,% DepDelay>10,% DepDelay>20,% DepDelay>30,% DepDelay>45,% DepDelay>60,% DepDelay>90,% DepDelay>120
1993.0,5,95414,95549,96571,29.9882616807,19.3891881695,9.15379294443,5.28853208125,2.86331146373,1.73559435722,0.687530131846,0.31965958874,20.8374760594,13.0351966007,6.58928926519,4.07016295304,2.27841212362,1.40451496091,0.557828967336,0.287810442809
1993.0,6,94174,94448,96192,38.476649606,26.9596703973,14.4498481534,8.99823730541,5.46966253955,3.66555524879,1.92197421794,1.08628708561,29.3558360156,19.9718363544,11.0780535321,7.18278841267,4.53371167203,3.12129425716,1.67181941386,0.98149246146
1993.0,7,92504,92857,95559,47.9568451094,36.5367984087,22.0249935138,14.5366686846,8.60503329586,5.40625270259,2.4896220704,1.35129291706,37.2389803677,26.9188106443,16.0020246185,10.6130932509,6.24939422984,4.0804678161,1.96323378959,1.05646316379
1993.0,8,93010,93292,95628,45.6434791958,34.175895065,20.0946134824,13.1286958392,8.00236533706,5.19836576712,2.4072680357,1.25147833566,36.5744115251,26.2884277323,15.4825708528,10.3953179265,6.48287098572,4.2951164087,2.00660292415,1.07190327145
1993.0,9,95486,95829,97790,38.7281905201,27.1181115556,14.2900529921,8.82956663804,5.00701673544,3.23293467105,1.58138365834,0.865048279329,28.5925972305,19.2540880109,10.6241325695,6.85909275898,4.08644564798,2.70481795699,1.33884314769,0.716901981655
1993.0,10,87204,87685,97884,40.5910279345,28.8335397459,16.2492546213,10.4249805055,6.50428879409,4.50323379661,2.50791248108,1.53318655108,30.7555454183,21.4415236357,12.1765410275,8.24884529851,5.47071905115,3.87979700063,2.23185265439,1.35028796259
1993.0,11,94540,94753,97137,48.6651152951,36.4417177914,21.9600169241,14.8201819336,9.4732388407,6.75163951766,3.96340173472,2.30484451026,40.5422519604,29.4154274799,17.8748957817,12.4639853092,8.25198146761,5.97025951685,3.51228984834,1.93239264192
1993.0,12,95543,95873,97487,45.4203866322,33.4603267639,19.5325664884,12.7126006091,7.6070460421,4.84807887548,2.19586992244,1.01734297646,35.6408999405,25.0748385885,14.816475963,10.0038592722,6.17379241288,3.9959112576,1.66470226237,0.768725292835
1993.0,13,95309,95514,97144,42.5961871387,30.8333945378,17.5418900628,11.7313160352,7.72330000315,5.51889118551,3.06686671773,1.82039471613,33.9363862889,23.4279791444,13.6032414096,9.39024645602,6.37602864502,4.65481500094,2.67395355655,1.49820968654
1993.0,14,97399,97523,98048,34.1543547675,21.4745531268,9.2259674124,4.75056212076,2.21049497428,1.1981642522,0.459963654658,0.211501144776,21.4564769336,12.6236887709,5.79247972273,3.3130646104,1.69293397455,0.974129179783,0.414261251192,0.188673441137
1993.0,15,96941,97093,97974,40.5669427796,28.5379767075,15.341290063,9.96791863092,6.26669830103,4.35935259591,2.10437276281,0.938715301059,29.0494680358,19.4535136416,10.8730804486,7.40012153296,4.95916286447,3.48119843861,1.54285066895,0.675640880393
1993.0,16,97046,97166,97752,35.0462667189,22.4244172866,9.83348102961,5.39744038909,2.94396471776,1.95371267234,0.951095356841,0.523463099973,21.9521231707,12.8738447605,6.0628203281,3.83055801412,2.33620813865,1.62711236441,0.83259576395,0.451804129016
1993.0,17,97250,97417,97965,31.0570694087,18.6622107969,7.52082262211,3.73573264781,1.90539845758,1.22776349614,0.649871465296,0.362982005141,19.4144759128,10.8235728877,4.59570711477,2.61658642742,1.53771928924,1.06038987035,0.586139996099,0.331564306025
1993.0,18,96520,96753,97598,35.7387070037,23.3236634894,11.258806465,6.69809365935,4.11313717364,2.89784500622,1.66390385412,1.07128056361,21.9734788585,13.725672589,7.11709197648,4.72336775087,3.13685363761,2.3151736897,1.33742622968,0.830981985055
1993.0,19,97590,97742,98118,30.9621887488,19.0757249718,8.11456091813,4.30781842402,2.31273696075,1.444820166,0.696792704171,0.392458243673,19.6814061509,11.181477768,4.99989768984,2.90867794807,1.73927277936,1.15815105073,0.580098626998,0.337623539522
1993.0,20,97797,97866,98130,30.4027730912,18.2203953086,7.07383662076,3.48681452396,1.5348119063,0.770984795035,0.241316195793,0.102252625336,18.8543518689,10.5184640222,4.32428013815,2.42883125907,1.19551223101,0.674391514929,0.24421147283,0.114442196473
1993.0,21,95939,96007,96228,30.1597890326,18.6847892932,7.80287474333,3.82222036919,1.70003856617,0.860963737375,0.263709231908,0.109444542887,18.7059276928,10.7773391524,4.57362483986,2.37691001698,1.15408251482,0.625996021123,0.23539950212,0.109367025321
1993.0,22,97706,97831,98065,32.2856324074,20.569872884,8.74971854339,4.35387796041,1.88934149387,1.02347859906,0.330583587497,0.143287003869,19.890423281,11.3767619671,4.72447383754,2.5421389948,1.31553393096,0.790138095287,0.295407386207,0.137993069681
1993.0,23,97116,97415,98858,39.3426417892,27.38992545,14.6947979736,9.51336545986,6.10609992174,4.37003171465,2.53923143457,1.6320688661,28.0829441051,18.5464250885,10.3567212442,7.03485089565,4.65020787353,3.36087871478,1.94733870554,1.23184314531
1993.0,24,98280,98523,98961,34.532967033,22.3473748474,10.4721204721,6.07753357753,3.43101343101,2.16524216524,0.959503459503,0.46805046805,24.6155719984,14.7315855181,6.9415263441,4.25991900368,2.59127310374,1.65139104575,0.695269124976,0.365396912396
1993.0,25,97986,98365,99177,35.4397566999,23.4951931909,11.8904741494,7.3632967975,4.55881452452,3.2351560427,1.77678443859,1.08484885596,26.2715396737,16.6492146597,8.50709093682,5.37589589793,3.52666090581,2.5202053576,1.32770802623,0.809230925634
1993.0,26,96385,96531,96859,32.4718576542,21.0126056959,9.64776676869,5.09000363127,2.44540125538,1.39752036105,0.547803081392,0.220988743062,22.9667153557,13.5935606178,6.01257627084,3.3305363044,1.7807750878,1.06805067802,0.454776185888,0.210295138349
1993.0,27,98227,98332,98683,31.7254929907,20.2815926375,9.22149714437,5.00982418276,2.47487961558,1.35502458591,0.410274160872,0.16492410437,22.2603018346,12.7649188464,5.65736484563,3.3030956352,1.86002522068,1.1003539031,0.363055770248,0.163731033641
1993.0,28,98346,98542,99176,33.3333333333,21.794480711,10.4295039961,6.07345494479,3.48260224107,2.29800907002,1.21509771623,0.747361356842,23.8314627266,14.2822349861,6.74839154878,4.11195226401,2.58468470297,1.80938077165,1.00363296868,0.618010594467
1993.0,29,98568,98699,99204,32.7936044152,20.9114519925,9.40873305738,5.08177096015,2.46733219706,1.37570002435,0.484944403863,0.194789383979,23.1441048035,13.4651820181,5.80654312607,3.30094529833,1.79231805793,1.03040557655,0.385008966656,0.178319942451
1993.0,30,99131,99329,99716,31.0679807527,19.5952830094,8.77223068465,4.77247278853,2.43415278773,1.52222816273,0.693022364346,0.343989266728,22.9650957928,13.3032649075,5.86032276576,3.33437364717,1.85545006997,1.13763352093,0.538614100615,0.295986066506
1993.0,31,98950,99082,99405,35.8150581102,24.2324406266,12.0495199596,6.83072258717,3.27337038909,1.70085901971,0.545730166751,0.211217786761,26.8212187885,17.0717183747,8.23661209907,4.73042530429,2.30415211643,1.22625703962,0.431965442765,0.181667709574
1993.0,32,98636,98809,99393,37.6120280628,25.3142868729,12.6505535504,7.62703272639,4.44158319478,3.00498803682,1.59475242305,0.884058558741,28.1421732838,17.7524314587,8.98399943325,5.75048831584,3.50676557803,2.42184416399,1.27417542936,0.69528079426
1993.0,33,99193,99327,99807,33.6414867985,21.8654542155,10.10857621,5.75242204591,3.15848900628,2.09692216185,0.915387174498,0.368977649633,24.2270480333,14.4985754125,6.67794255338,3.95964843396,2.31759743071,1.53633956527,0.646349935063,0.293978475138
1993.0,34,99429,99584,100057,31.0000100574,19.9820977783,9.73860744853,5.95399732472,3.55731225296,2.33231753311,1.12542618351,0.584336561768,20.6589411954,12.5723007712,6.3092464653,4.10407294344,2.6209029563,1.7984816838,0.839492287918,0.44284222365
1993.0,35,96014,96216,97285,30.7913429292,20.9979794613,11.4545795405,7.69575270273,4.98677276231,3.51094632033,1.87160205803,1.09567354761,20.8073501289,13.7139353122,7.84277043319,5.48141681217,3.66155317203,2.6014384302,1.3916604307,0.850170449821
1993.0,36,97160,97320,97719,30.583573487,19.4689172499,8.88328530259,4.83120625772,2.53190613421,1.4265129683,0.58151502676,0.270687525731,20.4490341143,12.0694615701,5.50760378134,3.27476366626,1.84854089601,1.13645704891,0.493218249075,0.2445540485
1993.0,37,96067,96230,96792,35.5637211529,23.9395421945,12.4142525529,7.80913320911,4.61656968574,2.95106540227,1.19708120374,0.468423079726,23.838719734,15.3954068378,8.38615816274,5.52634313624,3.43447989193,2.17499740206,0.784578613738,0.357476878312
1993.0,38,96139,96303,96939,36.2038298713,24.2690271378,11.964967391,6.76104390518,3.40236532521,1.88165052684,0.633457805885,0.234036135179,22.5050102281,14.3733840067,7.27287831116,4.30308505446,2.31353125032,1.31252401275,0.50569556504,0.197293957613
1993.0,39,96147,96320,97055,29.831403996,18.1108094896,7.53533651596,4.09373147368,2.22471839995,1.43946248973,0.691649245426,0.387947621871,19.4102990033,11.2281976744,5.13496677741,2.99522425249,1.85112126246,1.26142026578,0.614617940199,0.349875415282
1993.0,40,96942,97054,97433,31.1990674837,19.0041468094,7.68707061955,3.75379092653,1.56382166656,0.767469208393,0.293990220957,0.143384704256,20.2670678179,11.5471799205,4.94673068601,2.72013518248,1.29412492015,0.695489109156,0.296742019906,0.15661384384
1993.0,41,96013,96229,96874,39.2009415392,26.8546967598,14.0699696916,8.47697707602,4.60770937269,2.8319081791,1.35502484039,0.701988272421,27.1435845743,17.7721892569,9.7247191595,6.14679566451,3.48543578339,2.20723482526,1.07867690613,0.581945151669
1993.0,42,95946,96165,97086,40.4769349426,28.8151668647,16.4707231151,10.7247826903,6.51929210181,4.23675817647,1.91878765139,1.00890084006,29.4847397702,20.342120314,11.9378152134,7.97587479852,4.78968439661,3.0187698227,1.34664378932,0.714397129933
1993.0,43,96163,96288,96863,35.8537067271,23.8958851117,11.4836267587,6.35691482171,3.12698231128,1.66904110729,0.615621392843,0.279733369383,21.9975490196,13.9643569292,7.08499501496,4.21651711532,2.18095712861,1.22445164506,0.466309405118,0.217057161848
1993.0,44,96391,96504,97098,34.2770590615,22.4668278159,10.3557386063,5.78580987852,2.98886825534,1.75223827951,0.550881306346,0.176365013331,23.1658791345,14.4149465307,7.16757854597,4.28790516455,2.37503108679,1.30668158833,0.404128326287,0.152325292216
1993.0,45,96307,96456,96966,36.347306011,24.494585025,12.0697353256,6.83024079247,3.5812557758,2.12653285846,0.828600205593,0.335385797502,24.8237538359,16.0591357718,8.33333333333,5.05930165049,2.83963672555,1.72410218131,0.68010284482,0.301691963175
1993.0,46,94841,95029,96739,41.0307778282,29.1108275957,15.8528484516,10.1253677207,6.29052835799,4.27557701838,1.97910186523,0.895182463281,32.8752275621,22.3247640194,12.4425175473,8.37112881331,5.51305390986,3.76095718149,1.69316734891,0.800808174347
1993.0,47,86344,86525,88721,37.2220420643,26.2149078106,14.16427314,8.94792921338,5.64486241082,4.14852219031,2.47382562772,1.49286574632,30.4073967062,20.4299335452,11.0835018781,7.46605027449,4.98121930078,3.67061542907,2.12424154869,1.31869401907
1993.0,48,95907,96084,96880,38.14841461,25.9741207628,13.3379211111,8.21525019029,4.88806864984,3.07798179486,1.25225478849,0.526551763688,28.6728279422,18.9792265101,10.3565630074,6.72640606136,4.12139378044,2.58627867283,1.05220432122,0.469380958328
1993.0,49,96172,96356,97228,34.4268602088,22.8528053903,10.9584910369,6.216986233,3.1953167242,1.78638273094,0.569812419415,0.215239362808,21.7422890116,13.8683631533,7.15368010295,4.32873925858,2.38490597368,1.35020133671,0.444186143053,0.171239985055
1993.0,50,96408,96495,97199,42.045265953,29.6728487262,15.3680192515,8.94739025807,4.53281885321,2.56513982242,1.02066218571,0.379636544685,32.4576402922,22.0612466967,11.8513912638,7.10399502565,3.63334887818,2.09337271361,0.794859837297,0.305715322037
1993.0,51,92759,92983,93982,46.7167606378,34.8526827585,19.7899934238,11.991289255,6.47699953643,3.99422158497,1.66776269688,0.717989629039,40.2525192777,28.5019842337,15.8028887001,9.60713248658,5.44185496274,3.42213092716,1.38089758343,0.60548702451
1993.0,52,66979,67158,68321,41.4562773407,29.6227175682,16.26629242,10.1673658908,5.96455605488,4.05052329835,2.05586825721,1.15558607922,37.2152238006,25.8450221865,14.1502129307,8.80758807588,5.25477232794,3.51410107508,1.80172131392,0.99913636499
1993.0,53,37303,37452,38408,47.6208347854,37.0479586092,23.258182988,15.8539527652,9.71503632416,6.28099616653,2.79066026861,1.4556469989,43.8694862758,32.6097404678,20.2525899818,13.889778917,8.53358966143,5.5858165118,2.46982804657,1.32703193421
1994.0,1,89690,90018,96463,47.5158880589,36.3451889843,22.5833426246,15.3573419556,9.65993979262,6.61277734419,3.44520013379,1.84301482885,40.2075140527,29.7384967451,18.1230420583,12.4097402742,8.00284387567,5.54333577729,2.79055300051,1.48859117065
1994.0,2,92817,93180,96050,44.0124115194,32.3464451555,18.7691909887,11.9934925714,6.89959813396,4.29231714018,1.85634097202,0.870530183048,34.3453530801,24.6984331402,14.5277956643,9.5202833226,5.61708521142,3.45245760893,1.50139514917,0.719038420262
1994.0,3,89162,89625,95513,44.0266032615,32.8660191561,19.8840313138,13.4878087077,8.35669904219,5.43168614432,2.33844014266,1.14062044369,36.7252440725,26.9210599721,16.7464435146,11.619525802,7.40641562064,4.74755927476,2.00948396095,1.00753138075
1994.0,4,90331,90801,95923,48.0012398844,37.0216204847,24.2142785976,17.242142786,11.3692973619,7.89208577343,4.10601011834,2.20743709247,38.3035429125,29.2827171507,19.4326053678,14.0714309314,9.25760729507,6.46688913118,3.34687943965,1.76870298785
1994.0,5,96022,96203,96858,34.3650413447,22.7968590531,10.5840328258,5.37376851138,2.4306929662,1.31740642769,0.491554018871,0.198912749162,23.1375320936,14.3020487927,6.51019198985,3.58928515743,1.82426743449,1.10703408418,0.407471700467,0.177749134642
1994.0,6,84038,84729,96072,54.5717413551,44.4037221257,30.4041029058,22.200671125,14.6493253052,10.2905828316,5.52488160118,3.22473166901,46.5908956792,36.6497893283,24.9890828406,18.0670136553,12.2012534079,8.64402978909,4.55334065078,2.61185662524
1994.0,7,96827,96948,97382,31.587263883,19.8684251294,8.5358422754,4.45123777459,2.24317597364,1.39837028928,0.524647050926,0.208619496628,24.2315468086,14.6274291373,6.79848991212,3.78140859017,2.06399306845,1.29553987705,0.489953377068,0.223831332261
1994.0,8,91612,92031,96549,47.0920840065,35.6689080033,22.235078374,15.2807492468,9.95393616557,7.03510457145,3.81391084137,2.20604287648,39.8387499864,29.3683650074,18.2079951321,12.6837695994,8.30372374526,5.94473601287,3.19457574078,1.80374004412
1994.0,9,94472,94766,97483,37.0607164027,25.6202896096,13.620967059,8.32521805403,4.74214582098,3.0061817258,1.43957998137,0.78012532814,29.5686216576,19.6557837199,10.6303948674,6.64584344596,3.90751957453,2.52727771564,1.18185847245,0.628917544267
1994.0,10,96273,96470,97686,37.233699999,25.5803807921,13.4793763568,8.41876746336,5.08865413979,3.41009421125,1.62246943588,0.729176404599,29.616461076,19.7097543278,10.7028091635,6.96796931689,4.32984347466,2.86721260495,1.25738571577,0.52036902664
1994.0,11,97642,97799,98450,31.9534626493,20.6765531226,9.34433952602,5.19858257717,2.93726060507,1.8926281723,0.898179062289,0.464963847525,25.4777656213,15.8294052086,7.47655906502,4.49186597,2.72088671663,1.77097925337,0.823116800785,0.416159674434
1994.0,12,97695,97892,98345,36.5013562618,24.9971851169,12.9034239214,7.76600644864,4.44342085061,2.84456727571,1.28051589129,0.585495675316,28.7847832305,18.9351530258,9.98651575205,6.24463694684,3.72144812651,2.42001389286,1.02153393536,0.506680831937
1994.0,13,98313,98428,98850,29.0236286147,18.3109049668,8.22271723984,4.57721766196,2.28860883098,1.28874106171,0.505528261776,0.219706447774,22.1481692201,13.4839679766,6.35693095461,3.61990490511,1.91713739993,1.14804730361,0.464298776771,0.196082415573
1994.0,14,97993,98139,98575,37.8292327003,25.5110058882,12.2937352668,6.79232190054,3.46453318094,1.95524170094,0.715357219393,0.269406998459,27.6566910199,17.5648824626,8.74473960403,5.07647316561,2.74202916272,1.63849234249,0.635832849326,0.262892428087
1994.0,15,96869,97128,98006,38.8555678287,27.0963879053,15.0316406694,10.1972767346,6.58414972798,4.44414621809,2.28143162415,1.20471977619,28.8722098674,19.6637426901,11.6681080636,8.14080388765,5.36199654065,3.67247343711,1.92426488757,1.00794827444
1994.0,16,98354,98470,98703,27.753828009,16.4019765337,6.59556296643,3.42233157777,1.67252984119,0.98216645993,0.392459889786,0.210464241414,19.03930131,10.7880572763,4.51101858434,2.52564232761,1.41464405403,0.863207068143,0.386919874073,0.213262922718
1994.0,17,97201,97463,98287,41.2691227457,29.5480499172,17.4041419327,11.9309472125,7.5997160523,5.19439100421,2.73145338011,1.44957356406,29.6584344828,20.7648030535,12.7648440947,8.958271344,5.77962919262,3.94919097504,2.0223059007,0.947026050912
1994.0,18,98293,98437,98885,31.0072945174,18.6167885811,7.62821360626,3.91787818054,2.0225244931,1.21066606981,0.50664848972,0.215681686387,19.238700895,11.0761197517,4.97881894003,2.83937950161,1.55734124364,0.98844946514,0.406351270356,0.167619899022
1994.0,19,98413,98573,98865,30.9044536799,19.2870860557,8.584231758,4.85606576367,2.61449198785,1.5414630181,0.617804558341,0.286547508967,21.3202398223,12.6840006898,6.07265681272,3.69370923072,2.14967587473,1.23867590517,0.556947642864,0.257677051525
1994.0,20,99039,99163,99492,28.8603479437,17.2790516867,6.52571209322,3.06444935833,1.35603146235,0.766364765395,0.291804238734,0.122174093034,19.4316428507,10.6249306697,4.29999092403,2.3022699999,1.20508657463,0.741203876446,0.296481550578,0.135131046862
1994.0,21,96449,96642,97162,32.3569969621,21.2900081909,11.0980932928,7.12189862,4.45105703532,3.08142126927,1.62158239069,0.925877925121,23.0603671282,14.8341300884,7.92719521533,5.20063740403,3.39914322965,2.38509136814,1.31619792637,0.736739719791
1994.0,22,98406,98492,98721,25.7077820458,14.5844765563,5.26390667236,2.41143832693,1.03347356868,0.525374469036,0.181899477674,0.0812958559437,18.1649271007,9.73683141778,3.65613450839,1.87730983227,0.942208504244,0.543191325184,0.204077488527,0.105592332372
1994.0,23,98894,99102,99454,35.2630088782,22.9053329828,10.6214734969,6.01047586305,3.23578781321,2.07292656784,0.953546221207,0.491435274132,25.4939355412,15.5667897722,7.37119331598,4.35510887772,2.50247220036,1.63669754394,0.800185667292,0.407660793929
1994.0,24,98338,98611,99225,40.2753767618,27.5814029165,14.3088124631,8.59688014806,4.88010738473,3.20832231691,1.72263011247,1.01283328927,29.818174443,19.2422752026,10.1499832676,6.26806340063,3.64665199623,2.44597458701,1.35279025667,0.83864883228
1994.0,25,98444,98793,99509,41.6480435578,28.9210109301,15.6078582748,9.86855471131,6.0044289139,4.06220795579,2.00926415018,1.06862784934,32.2107841649,21.0389400059,11.2366260767,7.24039152572,4.54688085188,3.04475013412,1.54160719889,0.804712884516
1994.0,26,97004,97348,98437,41.3034514041,28.6008824378,15.9024370129,10.7222382582,7.07599686611,5.25442249804,3.22357840914,2.13805616263,33.8815383983,22.5962526195,12.6535727493,8.60931914369,5.78440235033,4.34626289189,2.62049554177,1.7267945926
1994.0,27,98853,99186,100097,38.6341335114,26.8651431924,14.8968670652,9.85503727757,6.26485792035,4.45813480623,2.38434847703,1.30092157041,29.8560280685,19.9221664348,11.1154800073,7.38713124836,4.8625814127,3.53981408667,1.86014155224,0.979977012885
1994.0,28,100197,100436,101128,39.0071559029,26.618561434,14.1870515085,8.77571184766,5.19776041199,3.39431320299,1.73558090562,1.04593949919,30.078856187,19.5119279939,10.3857182683,6.58827512047,3.93484407981,2.57676530328,1.37102234259,0.811462025569
1994.0,29,99396,99727,100725,42.6294820717,30.0706265846,17.1666867882,11.3807396676,7.25884341422,5.07666304479,2.7536319369,1.61777133889,33.014128571,22.1484653103,12.5863607649,8.49418913634,5.48798219138,3.82945441054,2.08168299458,1.18423295597
1994.0,30,100094,100397,101352,41.2612144584,28.8089196156,15.2926249326,9.44711970747,5.72461885827,3.77245389334,1.87823445961,0.987072152177,32.4362281741,21.4608006215,11.476438539,7.35878562108,4.64456109246,3.16045300158,1.62156239728,0.865563712063
1994.0,31,100078,100395,101018,39.4852015428,26.9589720018,14.1809388677,8.95001898519,5.49071724055,3.79104298647,1.96047083275,1.11712863966,31.2246625828,20.1095672095,10.6459485034,6.92165944519,4.35479854574,2.94436973953,1.48812191842,0.849643906569
1994.0,32,100966,101193,101657,37.4957906622,24.5973892201,11.3770972407,6.34471010043,3.55268110057,2.30869797754,1.25487787968,0.772537289781,29.4042078009,18.0506556778,8.44920103169,4.94599428814,2.93399741089,2.03966677537,1.12458371626,0.691747452887
1994.0,33,100730,100967,101466,38.4592474933,25.6735828452,12.6129256428,7.42281346173,4.08617095205,2.55336046858,1.2538469175,0.609550282935,30.4743133895,19.3280972991,9.58729089703,5.71870016936,3.27631800489,2.13733199956,1.02904909525,0.531856943358
1994.0,34,101594,101837,102337,30.557906963,19.1064432939,8.68653660649,5.02785597575,2.82595428864,1.80817764829,0.861271334921,0.488217808138,22.1962547993,13.1867592329,6.38176694129,3.93373724678,2.33314021426,1.51713031609,0.747272602296,0.430099079902
1994.0,35,98977,99132,99683,29.0330076684,18.1537124787,8.19382280732,4.69604049426,2.55817007992,1.587237439,0.778968851349,0.446568394678,19.9088084574,11.8195940766,5.70249767986,3.49533954727,1.98018803212,1.27910261066,0.618367429286,0.363152160755
1994.0,36,100327,100440,100777,27.0525382001,16.0305800034,6.514696941,3.46267704606,1.7771885933,1.06850598543,0.439562630199,0.183400281081,19.0949820789,10.7407407407,4.62962962963,2.61150935882,1.43966547192,0.897052966945,0.377339705297,0.18219832736
1994.0,37,100235,100368,100811,29.9127051429,18.2062153938,7.57320297301,3.90681897541,1.9943133636,1.17623584576,0.465905122961,0.1775826807,20.3281922525,11.8035628886,5.23872150486,2.92423880121,1.59911525586,0.955483819544,0.348716722461,0.161406025825
1994.0,38,100084,100222,100620,33.051236961,20.8994444666,9.40509971624,5.23360377283,2.6927381,1.60665041365,0.773350385676,0.390671835658,22.30947297,13.3264153579,6.2720759913,3.69280197961,2.0714014887,1.3240605855,0.637584562272,0.337251302109
1994.0,39,100305,100428,100842,30.3205224067,18.1297044016,7.37849558846,3.839290165,1.88126215044,1.07372513833,0.454613429041,0.21534320323,20.8258652965,11.7297964711,5.05536304616,2.82988807902,1.50555621938,0.918070657586,0.387342175489,0.201139124547
1994.0,40,101243,101415,101856,30.5077881928,18.2906472546,7.39014055293,3.84717955809,2.13940716889,1.46479262764,0.876109953281,0.561026441334,21.3252477444,12.0268204901,5.31183749938,3.11492382784,1.88137849431,1.30454074841,0.726716955086,0.457526007001
1994.0,41,101835,101914,102143,34.5991063976,22.5295821672,10.4414003044,5.73280306378,2.7701674277,1.50144842147,0.467422791771,0.135513330387,25.1358988951,15.3806150284,7.5769766666,4.34680220578,2.21461232019,1.20101261848,0.370900955708,0.127558529741
1994.0,42,100315,100567,101502,35.4234162388,23.9375965708,12.8275930818,8.75342670588,6.00707770523,4.55365598365,2.55993620097,1.34277027364,27.5527757614,17.9512166019,10.356279893,7.45373730946,5.27807332425,4.04407012241,2.20847793014,1.14252190082
1994.0,43,101334,101451,101751,29.7412517023,18.1439595792,7.19896579628,3.68385734304,1.96478970533,1.28584680364,0.652298340142,0.243748396392,19.7208504598,11.0693832491,4.84273195927,2.76783866103,1.65695754601,1.1374949483,0.528333875467,0.191225320598
1994.0,44,99943,100258,101217,38.8831634031,26.9063366119,14.3351710475,9.09518425503,5.37706492701,3.38893169106,1.43882012747,0.633361015779,28.6979592651,18.9032296675,10.5697300964,6.84733387859,4.07349039478,2.64318059407,1.07123621058,0.468790520457
1994.0,45,101265,101382,101845,33.4113464672,21.3291857996,9.32701328198,4.82101417074,2.38384436874,1.44768676245,0.647805263418,0.282427294722,24.5842457241,14.7925667278,6.75169162179,3.7649681403,2.12562387801,1.35132469275,0.585902822986,0.227851097828
1994.0,46,100730,100914,101512,38.9893775439,27.0465601112,14.1119825275,8.44237069393,4.68480095304,3.04874416758,1.15754988583,0.354412786657,30.6231048219,19.7921002041,10.4623739025,6.56499593713,3.92710624889,2.64284440216,0.890857561884,0.309174148285
1994.0,47,93689,93908,94433,40.2822102915,29.1752500294,16.5931966399,10.4025018946,5.72212319483,3.44650919532,1.59783966101,0.824002817833,33.049367466,22.7041359629,12.6357711803,7.96204796183,4.50440857009,2.69625591004,1.28955999489,0.677258593517
1994.0,48,100045,100257,101079,37.4531460843,25.7903943226,13.2180518767,7.72852216503,4.0241891149,2.30096456595,0.866610025489,0.345844370033,30.8826316367,20.0604446572,10.4541328785,6.34170182631,3.53591270435,2.02579371016,0.811913382607,0.343118186261
1994.0,49,98704,98986,100762,44.2018560545,32.0959636894,18.4075620036,11.929607716,7.1638434106,4.53477062733,2.05057545793,0.910804020101,33.439072192,23.1638817611,13.7585113046,9.39930899319,5.8351686097,3.70759501344,1.70226092579,0.681914614188
1994.0,50,100517,100673,101388,41.8008894018,29.2358506521,15.2700538217,9.03329785011,5.05586119761,3.21836107325,1.50322830964,0.672523055802,34.8295968134,23.3329691178,12.3190925074,7.47370198564,4.37555253146,2.76240898751,1.2257506978,0.501624070009
1994.0,51,99087,99324,100054,41.2253877905,29.5659370049,15.3683126949,8.68428754529,4.22255189884,2.35853341003,0.904255855965,0.428916003108,39.2130804237,26.3440860215,13.434819379,7.72824292215,3.85203978897,2.1495308284,0.873907615481,0.433933389714
1994.0,52,112068,112280,113048,38.1536210158,26.3233037085,13.003712032,7.14476924724,3.43273726666,1.83370810579,0.648713281222,0.276617767784,37.2310295689,24.5689348058,12.0137157107,6.61026006413,3.31136444603,1.78304239401,0.63056644104,0.284111150695
1995.0,1,103217,103420,106117,50.5255917145,38.6351085577,23.7712779872,15.816193069,9.49262233934,6.09589505605,2.68269761764,1.27304610675,45.1566428157,33.1367240379,20.2891123574,13.632759621,8.28563140592,5.35292980081,2.36801392381,1.16515180816
1995.0,2,98002,98777,104814,47.3469929185,35.6880471827,22.4740311422,15.936409461,10.3150956103,6.99985714577,3.45094998061,1.68465949674,38.4006398251,28.3092217824,18.6905858651,13.7633254705,9.12864330765,6.27676483392,2.99563663606,1.50439879729
1995.0,3,101807,101994,104672,41.4873240543,30.4880803874,18.2787038219,12.2997436326,7.47787480232,4.58907540739,1.86431188425,0.833930869194,32.5911328117,23.2690158245,14.6312528188,10.3290389631,6.312136008,3.85022648391,1.50204914015,0.701021628723
1995.0,4,102352,102478,104657,36.6822338596,25.5021885259,13.8404720963,8.60755041426,4.93786149758,3.09715491637,1.45185243083,0.749374706894,27.692773083,18.715236441,11.0218778665,7.29424852163,4.33751634497,2.74595522942,1.21684654267,0.630379203341
1995.0,5,100271,100508,104515,31.1146792193,20.4824924455,10.4476867689,6.32685422505,3.61021631379,2.27583249394,1.06311894765,0.592394610605,24.2945835157,15.5390615672,8.73562303498,5.76770008358,3.45644127831,2.29434472878,1.04867274247,0.559159469893
1995.0,6,102573,102734,104759,37.5683659443,26.0438906925,13.7989529408,8.39987131116,4.78390999581,2.9637428953,1.28786327786,0.623945872696,28.6925457979,19.1504273171,10.7997352386,6.94414702046,4.13981739249,2.60186501061,1.17487881325,0.601553526583
1995.0,7,101906,102140,104658,43.709889506,32.5760995427,19.7485918395,13.1817557357,7.90532451475,5.17928286853,2.25796322101,1.11377151493,36.7955747014,26.2845114549,15.979048365,10.8752692383,6.72312512238,4.4350890934,1.82005091051,0.91051497944
